project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,42.45212728284505,7.2275301188247,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",3506;3537;8616;4392;1362;1566;4235;474;4057;3437,0.0,,0.0,0.0,0.0,5.1,2.466666666666667,30,1.155710287017293E-5,1,5.110635558250959,CIRCLE,10,69,2,0.8306623862918076,1.3097921802925667,0.0,0,cyclicDep,30867,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,42.521051188251015,7.2392645037451455,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.SrcOp]",3438;3506;3537;8616;4392;1362;1566;4235;474;4057;1417,0.0,,0.0,0.0,0.0,5.090909090909091,2.418181818181818,36,1.138032059482325E-5,1,5.118933021401259,CIRCLE,11,69,2,0.7925270806437589,1.3842084589581294,0.0,0,cyclicDep,30881,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,43.59785805563358,8.899375509549284,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.model.CodeBlockForOuterMostAlt, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.SrcOp]",1416;3438;3506;3537;8616;4392;1362;1566;4235;474;4057;793,0.0,,0.0,0.0,0.0,5.083333333333333,2.3484848484848486,40,1.0794284322252218E-5,1,5.138056846057842,CIRCLE,12,72,3,0.759202798262025,1.4511481790806957,0.0,0,cyclicDep,30896,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,43.89957693637258,8.899375509549284,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.model.CodeBlockForAlt, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.CodeBlockForOuterMostAlt, org.antlr.v4.codegen.model.SrcOp]",802;1416;3438;3506;3537;8616;4392;1362;1566;4235;474;4057;1388,0.0,,0.0,0.0,0.0,5.076923076923077,2.269230769230769,44,1.0385781434352747E-5,1,5.138056846057842,CIRCLE,13,73,3,0.7297563831157798,1.5078689064548199,0.0,0,cyclicDep,30912,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,44.49687754774642,8.899375509549284,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.model.CodeBlockForAlt, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.CodeBlockForOuterMostAlt, org.antlr.v4.codegen.model.decl.CodeBlock, org.antlr.v4.codegen.model.SrcOp]",1395;802;1416;3438;3506;3537;8616;4392;1362;1566;4235;474;4057;3479,0.0,,0.0,0.0,0.0,5.142857142857143,2.3846153846153846,50,1.0111513488070097E-5,1,5.138056846057842,CIRCLE,14,75,3,0.7423074889580902,1.47334731974456,0.0,0,cyclicDep,30929,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,21.024290085006474,8.183693816461558,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.codegen.model.CodeBlockForAlt, org.antlr.v4.codegen.model.CodeBlockForOuterMostAlt, org.antlr.v4.codegen.model.decl.CodeBlock, org.antlr.v4.codegen.model.SrcOp]",1395;802;1416;3482,0.0,,0.0,0.0,0.0,5.25,2.0,5,6.497540032813013E-6,1,3.659859136130546,CIRCLE,4,33,5,0.4330127018922193,2.0,0.0,0,cyclicDep,30947,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,12.600765810252776,4.4550434762866695,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.CodeBlockForAlt, org.antlr.v4.codegen.model.CodeBlockForOuterMostAlt, org.antlr.v4.codegen.model.decl.CodeBlock, org.antlr.v4.codegen.model.SrcOp]",1395;802;1416;3438;3478,0.0,,0.0,0.0,0.0,5.4,2.6,7,8.058759279492686E-6,1,3.150191452563194,CIRCLE,5,16,2,0.4898979485566356,1.8,0.0,0,cyclicDep,30955,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,38.96397914083746,7.3634999211545775,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.model.SrcOp]",3438;3506;3537;8616;4392;1362;1566;1419,0.0,,0.0,0.0,0.0,5.375,2.6785714285714284,19,8.975765806172477E-6,1,5.206780727515009,CIRCLE,8,56,2,0.6959705453537527,1.3901071754306116,0.0,0,cyclicDep,30964,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,42.02217594443834,7.315121886565739,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.decl.ContextGetterDecl, org.antlr.v4.codegen.model.decl.Decl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",3439;3506;3537;8616;4392;1362;1566;4235;474;4057;3490,0.0,,0.0,0.0,0.0,5.181818181818182,2.5272727272727273,34,1.1034743984986109E-5,1,5.172572291196764,CIRCLE,11,66,2,0.8331955809010617,1.2628185712134792,0.0,0,cyclicDep,30976,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.231412163859222,4.176956524926701,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.codegen.model.decl.ContextGetterDecl, org.antlr.v4.codegen.model.decl.Decl]",3439;3489,0.0,,0.0,0.0,0.0,6.0,2.0,2,1.0057395699664643E-5,1,4.176956524926701,TINY,2,6,1,0.0,0.0,0.0,0,cyclicDep,30991,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,6.236997402680984,3.118498701340492,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.AttributeDecl, org.antlr.v4.codegen.model.decl.Decl]",3506;3537;3436,0.0,,0.0,0.0,0.0,6.0,2.0,4,1.4169777096356437E-5,1,3.118498701340492,CIRCLE,3,4,1,0.0,0.0,0.0,0,cyclicDep,30997,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,40.39176577279996,7.254575291018486,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.model.decl.RuleContextDecl, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",3523;8616;4392;1362;1566;4235;474;4057;3404,0.0,,0.0,0.0,0.0,5.0,2.361111111111111,23,1.1356440742853968E-5,1,5.129759382907542,CIRCLE,9,62,2,0.816496580927726,1.3571370555895677,0.0,0,cyclicDep,31004,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,40.39176577279996,7.254575291018486,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.decl.RuleContextListDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",3539;8616;4392;1362;1566;4235;474;4057;3550,0.0,,0.0,0.0,0.0,5.0,2.361111111111111,23,1.1251351314739052E-5,1,5.129759382907542,CIRCLE,9,62,2,0.816496580927726,1.3571370555895677,0.0,0,cyclicDep,31017,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,40.39176577279996,7.254575291018486,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.decl.TokenDecl, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",3543;8616;4392;1362;1566;4235;474;4057;3557,0.0,,0.0,0.0,0.0,5.0,2.361111111111111,23,1.1338084902276218E-5,1,5.129759382907542,CIRCLE,9,62,2,0.816496580927726,1.3571370555895677,0.0,0,cyclicDep,31030,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,40.39176577279996,7.254575291018486,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.TokenListDecl, org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",3527;8616;4392;1362;1566;4235;474;4057;3464,0.0,,0.0,0.0,0.0,5.0,2.361111111111111,23,1.1241438074297095E-5,1,5.129759382907542,CIRCLE,9,62,2,0.816496580927726,1.3571370555895677,0.0,0,cyclicDep,31043,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,40.39176577279996,7.254575291018486,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.decl.TokenTypeDecl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",3524;8616;4392;1362;1566;4235;474;4057;3411,0.0,,0.0,0.0,0.0,5.0,2.361111111111111,24,1.1269962258769605E-5,1,5.129759382907542,CIRCLE,9,62,2,0.816496580927726,1.3571370555895677,0.0,0,cyclicDep,31056,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,64.41590420199466,9.396025318753141,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.decl.StructDecl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.chunk.ActionChunk, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",8616;4392;1362;1566;4235;474;4057;4129;4040;4101;4857;4891;6698;3529,0.0,,0.0,0.0,0.0,4.5,1.7912087912087913,53,1.1094039041685858E-5,1,5.424797747094666,CIRCLE,14,141,3,0.7319250547113999,1.162759917926268,0.0,0,cyclicDep,31069,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,57.73935146336828,7.681529055255353,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.decl.AltLabelStructDecl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.Tool, org.antlr.v4.codegen.Target, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",4366;1362;1566;4235;474;4057;4129;4040;4101;4857;4891;6698;4808;4822;6492;3568,0.0,,0.0,0.0,0.0,4.25,1.5166666666666666,66,9.340244331694617E-6,1,5.431661284852553,CIRCLE,16,113,2,0.6614378277661477,0.9914915811823899,0.0,0,cyclicDep,31087,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,49.247406961409304,7.738483426281357,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.decl.AltLabelStructDecl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",4366;1362;1566;4235;474;4057;4129;4040;4101;3563,0.0,,0.0,0.0,0.0,4.5,1.4666666666666666,35,8.427592606559323E-6,1,5.471934106823256,CIRCLE,10,81,2,0.6708203932499369,1.3097921802925665,0.0,0,cyclicDep,31107,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28.337377310949552,5.262118862807494,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.decl.AltLabelStructDecl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",4366;1362;1566;4235;474;4057;3567,0.0,,0.0,0.0,0.0,4.714285714285714,1.8571428571428572,16,9.319332623722506E-6,1,5.262118862807494,CIRCLE,7,29,1,0.6998542122237652,1.3552618543578767,0.0,0,cyclicDep,31121,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,53.96319175833142,7.593673845394383,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.decl.AltLabelStructDecl, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",4366;1362;1566;4235;474;4057;4129;4040;4101;4857;4891;6698;3569,0.0,,0.0,0.0,0.0,4.384615384615385,1.5769230769230769,49,9.340427765216326E-6,1,5.369538270197294,CIRCLE,13,101,2,0.6249260311258431,1.0803516850144723,0.0,0,cyclicDep,31132,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,55.79833094120031,7.264323939782479,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.codegen.ActionTranslator, org.antlr.v4.codegen.Target]",1362;1566;4235;474;4057;4129;4040;4101;4857;4891;6698;4284,0.0,,0.0,0.0,0.0,4.25,1.2727272727272727,43,1.0012502632192229E-5,1,5.136652718555967,CIRCLE,12,118,2,0.4330127018922193,0.8624393618641035,0.0,0,cyclicDep,31149,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,19.925900139175617,4.154837392079989,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.Target]",1566;4235;474;4057;1358,0.0,,0.0,0.0,0.0,4.6,1.2,9,1.2520896393757519E-5,1,4.154837392079989,CIRCLE,5,23,1,0.4898979485566356,0.9797958971132713,0.0,0,cyclicDep,31165,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,19.820542140894926,4.432007957794027,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.Action, org.antlr.v4.codegen.model.RuleElement, org.antlr.v4.codegen.Target]",1359;1566;4235;474;4057;1283,0.0,,0.0,0.0,0.0,4.666666666666667,1.0666666666666667,12,1.0722544771165995E-5,1,4.432007957794027,CIRCLE,6,20,1,0.4714045207910317,0.9977753031397177,0.0,0,cyclicDep,31174,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,11.884166063837535,3.7581032853404617,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Action]",1566;1360,0.0,,0.0,0.0,0.0,5.0,0.0,2,4.613540937555831E-6,1,3.7581032853404617,TINY,2,10,1,0.0,0.0,0.0,0,cyclicDep,31184,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,58.47693333074009,9.486211228281512,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool, org.antlr.v4.codegen.Target, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.tool.ErrorManager, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.codegen.model.ElementFrequenciesVisitor]",879;1568;4235;474;4057;4129;4040;4101;4857;4891;6698;4808;4822;6492;6638,0.0,,0.0,0.0,0.0,4.133333333333334,1.438095238095238,54,9.885011673532118E-6,1,5.476866606237982,CIRCLE,15,114,3,0.49888765156985887,0.7674796044916488,0.0,0,cyclicDep,31190,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,55.32344289287874,17.03634974580918,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.Target, org.antlr.v4.tool.ANTLRMessage, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.tool.ErrorManager, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.codegen.model.ElementFrequenciesVisitor]",6637;879;1568;4235;474;4057;4129;4040;4101;4857;4891;6698;6856,0.0,,0.0,0.0,0.0,4.230769230769231,1.5384615384615385,40,1.0092384509043992E-5,1,5.136652718555967,CIRCLE,13,116,11,0.4213250442347432,0.7627935784945393,0.0,0,cyclicDep,31209,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,13.024168532099353,2.9879491818454498,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.ExceptionClause]",1524;4235;474;4057;1218,0.0,,0.0,0.0,0.0,4.6,1.2,8,1.207749430183577E-5,1,2.9879491818454498,CIRCLE,5,19,1,0.4898979485566356,0.9797958971132713,0.0,0,cyclicDep,31226,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,14.209764638603085,3.7977193445963127,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.Target, org.antlr.v4.codegen.model.decl.ContextRuleGetterDecl]",1517;4235;474;4057;3427,0.0,,0.0,0.0,0.0,4.8,2.2,8,1.207749430183577E-5,1,3.7977193445963127,CIRCLE,5,14,1,0.7483314773547882,1.32664991614216,0.0,0,cyclicDep,31235,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,14.209764638603085,3.7977193445963127,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.decl.ContextRuleListGetterDecl, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.Target]",1555;4235;474;4057;3378,0.0,,0.0,0.0,0.0,4.8,2.2,8,1.2114421088947465E-5,1,3.7977193445963127,CIRCLE,5,14,1,0.7483314773547882,1.32664991614216,0.0,0,cyclicDep,31244,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,14.209764638603085,3.7977193445963127,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.decl.ContextRuleListIndexedGetterDecl, org.antlr.v4.codegen.Target]",1588;4235;474;4057;3515,0.0,,0.0,0.0,0.0,4.8,2.2,8,1.207749430183577E-5,1,3.7977193445963127,CIRCLE,5,14,1,0.7483314773547882,1.32664991614216,0.0,0,cyclicDep,31253,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,14.209764638603085,3.7977193445963127,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.RuleFunction, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.model.decl.ContextTokenGetterDecl, org.antlr.v4.codegen.Target]",1534;4235;474;4057;3497,0.0,,0.0,0.0,0.0,4.8,2.2,8,1.207749430183577E-5,1,3.7977193445963127,CIRCLE,5,14,1,0.7483314773547882,1.32664991614216,0.0,0,cyclicDep,31262,smell
